   INFO 2023-06-28 18:22:58 utils.py initialise_logging: Begin logging on 2023-06-28 at 18:22:58
   INFO 2023-06-28 18:22:58 utils.py initialise_program: Program description: unsupervised_learning_addition_model_generator (notebook)
   INFO 2023-06-28 18:22:58 utils.py initialise_program: Working directory: SSL_loopy_enc_dec_notebook_int1235_num124578_embed32_enc_2blocks_4loops_width64_dec_2blocks_1loops_width64_post2_width64_idem2_2023_06_28_v2
   INFO 2023-06-28 18:22:58 utils.py log_versions: ------------------------------------------------------+----------------------------------------------------------------------------------
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                              PACKAGE  |  VERSION
   INFO 2023-06-28 18:22:58 utils.py log_versions: ------------------------------------------------------+----------------------------------------------------------------------------------
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                               Python  |  3.11.4 | packaged by conda-forge | (main, Jun 10 2023, 18:08:41) [Clang 15.0.7 ]
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                              IPython  |  8.14.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                 IPython.core.release  |  8.14.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                                  PIL  |  9.5.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                            PIL.Image  |  9.5.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                       PIL._deprecate  |  9.5.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                         PIL._version  |  9.5.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                                 _csv  |  1.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                              _ctypes  |  1.1.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                              _curses  |  b'2.2'
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                              decimal  |  1.70
   INFO 2023-06-28 18:22:58 utils.py log_versions:                               _pydev_bundle.fsnotify  |  0.1.5
   INFO 2023-06-28 18:22:58 utils.py log_versions:                 _pydevd_frame_eval.vendored.bytecode  |  0.13.0.dev
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                              appnope  |  0.1.3
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                             argparse  |  1.1
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                           astunparse  |  1.6.3
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                             backcall  |  0.2.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                              certifi  |  2023.05.07
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                                 cffi  |  1.15.1
   INFO 2023-06-28 18:22:58 utils.py log_versions:                                   charset_normalizer  |  3.1.0
   INFO 2023-06-28 18:22:58 utils.py log_versions:                           charset_normalizer.version  |  3.1.0
